id,tweet,subtask_a
83138,@USER Funny how you say anyone who disagrees with you are wrong. So I guess everyone on the left is wrong since I'm always right even facts do sometimes go against what I'm saying?,NOT
97291,"@USER @USER @USER @USER @USER @USER Anyone concerned with mass gun killings"" should reject ""gun control"" outright as unconstitutional. Especially since during the first 80 years of the Twentieth Century alone, “governments” killed some 170 million people. Facilitated by ""gun control”.""",OFF
94759,@USER @USER Carlson showed us exactly who he is - a slimeball Fox representative. Fox watchers who love his views ate it up. Normal intelligent people were disgusted by his tactics.  Loved that Avenatti laughed in his face.,NOT
29558,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Even pedophiles in interviews will tell you the only way to stop them is to kill them. Pedophiles even admit to when out of prison they will offend again and that’s what keeps them alive in prison... the hope of another opportunity to molest an innocent child. They are sick f*cks,OFF
93933,@USER So we should believe this from 40 years ago when the man went to an all boys school. This was a way to try and stop the confirmation and blew up in @USER face. She is a corrupt pos!!!,OFF
76238,All of this shows just how scared Liberals are of the New @USER that is going to be guided by the Constitution &amp; Bill of Rights. They honestly believed they had made them powerless in today's courts. @USER Trump is #MAGA &amp; Deplorables are helping. URL,OFF
51243,@USER Oh dear. Conservatives will implode over this.,NOT
54655,@USER Hey Pauly .... when the rest of the countries catch up with USA's environmental policies .. let us know !!,NOT
89345,@USER U nasty bitch,OFF
10695,@USER 79% say they are the same of better off!   #MAGA,NOT
63928,@USER @USER If Brookee Baldwin and Erin Burnett start showing cleavage to their Boobies CNN just might.,OFF
34887,@USER @USER yeah keep mocking her right into a yes vote,OFF
49843,@USER I'm hoping it's a joke. #antifa are morons and have no clue how many people carry backup guns. Their #disarmthem stunt will make them a lethal threat in most states. Do the math on what will happen. Silly #antifagoons,OFF
25625,@USER @USER Typical... When it backfires it's nothing to see here move along...  Trump supporters these days are doing the same thing... All this shit Trump is getting called out on. It's nothing to see here move along . Lol,OFF
54626,@USER I guess all of those old white guys DO kinda look alike...  😉🤭,OFF
48410,@USER Fukushima-Daiichi wasn't a hurricane. You are comparing apples &amp; orangutans.,NOT
13744,@USER I don't mind her going to a sleepover! As long she is safe and protected!!,NOT
60301,@USER @USER @USER @USER Yet they haven't. How do you know they are actually antifa members and not far right pretending to be violent antifa to make people like you think they are so dangerous.   🤔 Hmm,NOT
97538,@USER The liberal MSM are the stalkers along with Antifa.   #VoteRedToSaveAmerica,NOT
38271,@USER @USER Cause she is not a democrat,NOT
69404,@USER And thank God he did win. There is more money in American workers pocket. More jobs available. Tax breaks for the middle class. We are in an industrial boom where I live.  New neighborhoods and schools being built just to handle the people coming in to fill these jobs.,NOT
89781,"@USER @USER @USER @USER BS made up by a lying liberal..a cheap filthy whore, whose lies help to undermine REAL WOMEN who are sexually assaulted.  But with trashy liberals who cares?"" right? As long as the end can justify the means?  Trashy libs tried same thing with Judge Thomas.  Democrats are sick.""",OFF
10460,@USER And they have some of the strictest gun control laws in the country? As the saying goes if you ban guns only criminals will have them! Seems to be proving here go get them Chicago.,OFF
77463,3. @USER You’re my lil baby and I’m so proud of you for working as hard as you do. Thank you for still being there for me like you are. You’re the sweetest 💕💕 don’t ever change,NOT
45236,@USER David stop it with your logical connections.... True journalists like you are not in vogue..,OFF
43835,@USER @USER This is the ONLY acceptable way to end sex,OFF
31912,@USER bitch if u don’t message him,OFF
42682,"@USER @USER Whenever I see Get out there and vote"" it makes me think liberals are trying to rally their voters because @USER historically have much lower turnout numbers than @USER ers. Then I see it is about Asians and think to myself ""Hell they just might vote Republican!"" :-p""",NOT
65265,7-1=7  I aM nOt CrYiNg YoU aRe 😭😭 URL,NOT
35538,"@USER After they guna spell it like Frida"" 😂😂""",NOT
78973,@USER Congrats love! You are proof that with enough courage and determination you can literally overcome anything. Thank you for being a beacon of hope to everyone. 🤟🏼💛,NOT
50018,@USER @USER @USER I think you have nailed it. She doesn't want to be under oath.#MAGA,NOT
39573,@USER Aww she is so beautiful as always,NOT
88186,@USER @USER They on their bullshit,OFF
13629,@USER He is so stupid,OFF
75199,@USER Trump and Rudy talk not finding collusion in all stories that have nothing to do with collusion.  They know it has been found. Lol,NOT
49018,@USER You are basically exploiting people with fear of spiders and you know there are a lot of em so you that’s why you stole that pic to scare people who are arachnophobia,NOT
37896,@USER You are still on that Trump  train to nowhere!👎,OFF
99387,@USER Andrew .... what is your position on gun control in Canada ?,NOT
26623,@USER @USER @USER So many issues facing Australian voters but the single obsession of Australian Conservatives is bullying transgender children... URL,OFF
20777,@USER @USER @USER @USER @USER Trump publicly lusted for his daughter and GOP still elected him.  Let's stop pretending that morality or decency means jack shit to conservatives.,OFF
88611,@USER Law enforcement gets to carry around semi-automatic guns and make judgment calls about who lives and who dies based solely on race and appearance.  Gun control arguments NEVER EVER take into account police brutality.,NOT
40350,@USER @USER @USER She is talking about herself dude...ignored.,OFF
80969,@USER Crazy people don't care what they use. I suppose you leftist who says to bad it wasn't a gun. Sounds like you're disappointed he didn't. That way you can scream gun control.,OFF
14116,@USER who’s the loser bitch!  lol you! fuck you #MAGA URL,OFF
49314,@USER Lmao what a joke he is.,NOT
56621,13 teachers and students blasted in Wisconsin with 12-gauge Winchester 1300 pump-action shotgun. The NRA blames gun control laws.,NOT
63714,@USER Glad no one watches her!,NOT
80991,@USER #maga baby!!,NOT
67019,@USER Is that all you've got? NDP and liberals will grasp at anything to get attention. Sure am enjoying watching the meltdown. @USER @USER,NOT
22385,@USER @USER @USER You never expect Nikki Haley in your mentions but then there she is,NOT
72013,@USER Misplaced anger doesn't make the lies about taking a knee true.  Sorry for her loss but she is WRONG...WRONG...WRONG,NOT
17439,"1/ Resists newest tactic against conservatives.  They have decided to trend disarmthem""  And advocates attempting to take a weapon from people open carrying.  1. open carry hopefully has retention on their holster. 2. This is likely to result in being fired upon by 2nd party.""",OFF
33883,@USER He had to fuck up. You can only give a guy so many chances no matter how talented he is,NOT
26365,@USER @USER @USER Says the little commie thot. I bet that $20 is more than your hourly rate,OFF
32701,@USER He’s going to end up having a massive heart attack and never find out how the election went.,NOT
10794,@USER @USER You are seriously so despicable. How can you even look you kids in the eye...,OFF
22986,"@USER Barf over the squishy self-righteous source. That's the whole deal with TBC. They're young and dumb history major conservatives"" who've swallowed the SJ BS and like to hand wave. I'll assume without further evidence Prager is lame.""",OFF
66460,@USER More I think about this one--it feels like a story trap. People go nuts and complain--talk about gun control which Cruz could then use to fire up his base claiming that they want to take away 2A rights all because of a couple of shells.,NOT
29730,...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,OFF
60855,@USER Me bro,NOT
38646,@USER Be still.  And know you are being prayed for . URL,NOT
93139,@USER @USER @USER @USER @USER Could you clarify what specific lies or fake news you believe that she is propagating and your sources to verify her information was false?,NOT
40422,@USER The Liberals opposing liberalism? 🤷‍♀️ URL,NOT
39815,@USER Hahahaha...another #MAGA!   Making Attorneys Get Attorneys.............Guess he doesn't believe his own innocence....#PostponeTheVote,NOT
92243,@USER Don’t 😂😂😂😂😂,NOT
49913,@USER big if true,NOT
45465,@USER Whenever you conservatives whine Kavanaugh is being appointed fast enough all I think of is Garland never getting a hearing for a year so just shhh hypocrites,NOT
94744,@USER can you share my twtich? Trying to make that shit work out URL,OFF
25357,@USER @USER @USER Awesome tweet. You bring out the best in people and you are appreciated. Thanks for yesterday's many live updates  and live coverage and that was just one news story!,NOT
