id,tweet,subtask_b
48236,@USER @USER @USER No I don’t know that nor do you....in fact a claim like that is bullshit. Imagine if we had never enacted clean air regulations years ago in the U.S....but wait! YOU DON’T HAVE TO IMAGINE...just look at the air quality in China!! That’s what pisses me off about you conservatives,TIN
86029,@USER @USER @USER No she's not she is looking for a job by being controversal. She is very bitter,TIN
81307,@USER Griffin thinks she is funny but she's not. She's a disgusting pig!!,TIN
25180,"@USER  Regarding the story I think I'm going to kill the president"", why is it reporters ""never"" follow up on how a convicted felon could obtain, in this case, 6 guns? What's the police doing about, or would that bring light to the gun control issue? Bias?""",TIN
94152,@USER A Whore MAYOR stealing the money and funded by Dems to bash Potus. WTF is the country doing with a 1960's power grid? God knows theres enough $$ to replace it.,TIN
32894,@USER it’s like saying you’re pale! you live in the north pole! bitchass dipfuck,TIN
31931,@USER No it’s because you are a horrible person🤮🤮🤮🤮,TIN
22144,@USER @USER Even her brother thinks she is a monster: URL,UNT
86550,@USER He hit the lotto,TIN
72124,@USER Where is the gun control crowd now that illegal immigrants are waltzing into our country heavily armed,TIN
47716,@USER This is why women lose their credibility- she was empowered??? Ohhhh Me too! These women and liberals have high-jacked the movement for women who really have been abused. Disgusting,TIN
94142,@USER @USER Liberals mock President Trumps skin color and decapitated his likeness. They also threaten his family. Even Baron.,TIN
27502,@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!,TIN
37517,@USER Death to Jeremy Corbin by any means necessary !🤪👍,TIN
36343,@USER and if you're in ANTIFA you are one of them shit for brains. Here worship your queen she needs her toe cheese licked out. URL,TIN
79577,@USER @USER do you know what flanking and muscle flashing is with an AR15?; educate yourself and close that c•€k hol~+€r...you don't know why u r talking about😡😡😡😡,TIN
53784,@USER @USER I agree he is very intelligent and I like the latest policy of a sovereign wealth fund - something I've long supported. But he just doesn't cut through. Someone like Jo Swinson would get the party more air time imo.,TIN
89221,@USER Disappointed in Taylor. Serena was wrong. don’t use your gender to be disrespectful. Serena should apologize to the winner &amp; ref,TIN
82489,@USER they’re abso shite quality tho,TIN
85092,@USER So Dissapointing. This guy is the biggest hypocrite in the country. Embarrassing that he is our Senator,TIN
42523,"@USER No prison time for you. You're going to get McCain-ed""   😂🤣😂            #DeathPenalty  #Treason  #Pedogate #MAGA #QAnon""",TIN
51452,...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,TIN
53870,@USER Ummm.   You are one of those people that shouldn’t be there.  😂,TIN
50121,@USER idk u too well but that must be a fuckin delicious corn chip that someone misses dearly,UNT
88941,@USER She is so damn cute! Def with the facial expressions,TIN
22707,@USER He's beyond moron.,TIN
24863,@USER Its interesting to see the hypocrisy with these liberals when last year it was discovered that there was a “Hush Fund” for Congressional  Sexual Scandals while working for the government,TIN
51044,@USER #LyingLiberals as usual. Put a republican in charge down there and see how quickly things improve. #HurricaneMaria pulled the veil off of liberals keeping people in #Poverty so they can stay in power promising a brighter day.,UNT
46988,@USER Not even close to what happened she is a liar and deflecting how idiotic her actions on the court looked,TIN
23664,@USER I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros,TIN
42456,@USER Dam white slave owners,TIN
82355,@USER Who will abuse it the most: liberals or RINOS?,TIN
62169,@USER Oppression... We need to start a movement.   Could be worse they could be Antifa dogs :),TIN
64220,@USER Kurt: Liberals are obsessed with seeing the president's disgusting penis. They fantasize about being in the room with his horrible hog. [sweating] They can't stop thinking about that mushroom-capped member. [visibly erect],TIN
31282,"#Kavanaugh issues more detailed response, confirms the view that he deserves an opportunity to defend his reputation: This is a completely false allegation. I have never done anything like what the accuser describes—to her or to anyone...."" URL",TIN
16191,@USER @USER @USER @USER shitt on Pitt - perfect for wiping the seat! URL,TIN
59002,@USER The Show Must Go On! We must have crazy liberals screaming and throwing a tantrum inside of that courtroom? If they let these same animals in as they did during the hearings this is just going to be another circus,TIN
13751,.@USER “I am breaking all the rules for running as a Democrat by speaking about sensible gun control. A woman at #MarchforOurLives told me how GA’s lax gun laws allowed her daughter to kill herself before she could intervene &amp; begged me to change the laws. We CAN win.” URL,UNT
81179,@USER Omfg... 😂,TIN
46498,@USER just saw your algae commercial blaming @USER that’s pretty rich considering you are the Gov and have done zero zip and now you want to be Senator of FL.,TIN
56036,@USER Oh that’s racist. Big Lips/Big Butt/Big Nose. That doesn’t even look like her. Also she is about 100 pounds to big. It also creates the image of the typical black woman with attitude.  IT’S SO RACIST. URL,TIN
70535,@USER Just because his best stats season was at 34 doesn’t mean he’s the greatest pl midfielder 🤣 fuck off,TIN
38294,@USER dumb ass.  wear a helmet next game,TIN
96159,@USER It’s going to suck with any rating. Venom without the Spiderman origin isn’t really Venom. This is just a Sony cash grab.,UNT
77559,Just imagine the tyranny we’d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon’s #NeverTrump crew was trying to deliver to them?  #MAGA 🇺🇸,UNT
26708,@USER Lol shit I just said this on your other tweet 😂😂,TIN
89350,@USER I knew you weren’t a Real Republican committed to your party!!!! You need to leave. Get out now!! You are a disgrace to every republican/conservative member who work towards solutions and does not constantly diminish The POTUS!!! Quit already.,TIN
53855,@USER @USER Which some fantasy gun ban you’re rolling over in your mind would prevent?    Gun Control Is Evil Misspelled  URL,UNT
85349,@USER HAHA! You try so hard to be condescending but i'm sure you and stormy can relate! But you are correct on how sad Trump really is. Old man literally owns the Viagra company. Jokes on you kid. URL,TIN
27456,@USER The transparency of their acts furthers the myth that all women are victims. Some truly are but these crazed liberals wouldn’t know one if they saw one. In the end their hubris will hurt the real women that really need help.,TIN
35183,"@USER @USER @USER And civil rights,"" like the 'right' to kill your own child transcending a child's right to life...from the same people that insist on more stringent gun control laws to 'save the lives of children.' Let that sink in...""",TIN
35419,@USER @USER ikr? Riding trainer? Have fun running to Lower Rear BackWoodsistan Fucker!,TIN
80975,@USER They been had open world spider man games tho. We need a avengers game with all of them niggas,UNT
41918,@USER @USER Why don't they want health care? Why do they want rich people to pay less taxes? Why don't they care about the deficit? Why don't they want any gun control? Why are they so afraid of immigrants? Why are they so full of hate when they control all branches of government? Why???,TIN
82917,Same here but the more he talks the dumber he looks WWGIWGA MAGA URL,TIN
72928,@USER @USER Shove it The View you are the most despicable show on tv and like everyone always says “who watches these bimbos”!,UNT
98220,@USER Feel sorry for the voters no good choice 🐷,TIN
22712,@USER @USER What does Juan contribute on Fox? We all know which side of the fence he plays on. Pretty much know what he is going 2 say. Listening 2 him is like watching paint dry. I have better thgs 2 do😠🤢,TIN
53538,@USER Leftist Collusion PreScreening Party,TIN
61578,@USER Shorty's dad taught him eveything about   Pussygrabbing Sexual assault  #trump family time.  #maga girls have to stay silent. URL,TIN
89078,"@USER @USER @USER Especially those who play the Good Religious Boy"" routine as 80% of their ""Job Interview"". Seriously, imagine pulling that crap in a job interview &amp; then imagine - interview for Supreme Court Justice.  Kav spends WAY too much time talking about how pure he is.""",TIN
61218,@USER Oh fuck yeah,TIN
30838,@USER What an empty soul you have.,TIN
13075,@USER Go away my child. You are so boring that you can't even entertain a doubt.💩💩🐷🐷,TIN
27819,@USER @USER Nobody cares about paid protesters the Capitol Police need to get a hold on them lock them up,TIN
89381,@USER No nigga,UNT
54245,"@USER @USER @USER She is a journalist and spreads fake info about painting of shree Krishnaji. Why people forget ligic &amp; professionalism when they try to be secular"". Do not tear our religious books to prove your stupidity. Fight your cause with moral means. URL",TIN
53575,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jaws V: When Jaws Jaws Back - Starring Kurt Chiselchest and Lorna Buxom  Whud I win?  It better not be one of them laser swords...Jess will b jealous.,TIN
19521,Is anyone surprised that a President who would commit treason with Russia to get elected would pick a rapist for the Supreme Court?#MondayMotivation #Deplorables #MAGA #MarinesagainstTrump #KavaNO #BlueWave2018 #PostponeTheVote #Kavanaugh #StopKavanaugh,TIN
